Date,Company,Ticker,Close_Price,Industry,Sector
6/13/2023,Meta,META,271.32,"Computer Software: Programming, Data Processing",Technology
6/14/2023,Meta,META,273.35,"Computer Software: Programming, Data Processing",Technology
6/15/2023,Meta,META,281.83,"Computer Software: Programming, Data Processing",Technology
6/16/2023,Meta,META,281,"Computer Software: Programming, Data Processing",Technology
6/20/2023,Meta,META,284.33,"Computer Software: Programming, Data Processing",Technology
6/21/2023,Meta,META,281.64,"Computer Software: Programming, Data Processing",Technology
6/22/2023,Meta,META,284.88,"Computer Software: Programming, Data Processing",Technology
6/23/2023,Meta,META,288.73,"Computer Software: Programming, Data Processing",Technology
6/26/2023,Meta,META,278.47,"Computer Software: Programming, Data Processing",Technology
6/27/2023,Meta,META,287.05,"Computer Software: Programming, Data Processing",Technology
6/28/2023,Meta,META,285.29,"Computer Software: Programming, Data Processing",Technology
6/29/2023,Meta,META,281.53,"Computer Software: Programming, Data Processing",Technology
6/30/2023,Meta,META,286.98,"Computer Software: Programming, Data Processing",Technology
7/3/2023,Meta,META,286.02,"Computer Software: Programming, Data Processing",Technology
7/5/2023,Meta,META,294.37,"Computer Software: Programming, Data Processing",Technology
7/6/2023,Meta,META,291.99,"Computer Software: Programming, Data Processing",Technology
7/7/2023,Meta,META,290.53,"Computer Software: Programming, Data Processing",Technology
7/10/2023,Meta,META,294.1,"Computer Software: Programming, Data Processing",Technology
7/11/2023,Meta,META,298.29,"Computer Software: Programming, Data Processing",Technology
7/12/2023,Meta,META,309.34,"Computer Software: Programming, Data Processing",Technology
7/13/2023,Meta,META,313.41,"Computer Software: Programming, Data Processing",Technology
7/14/2023,Meta,META,308.87,"Computer Software: Programming, Data Processing",Technology
7/17/2023,Meta,META,310.62,"Computer Software: Programming, Data Processing",Technology
7/18/2023,Meta,META,312.05,"Computer Software: Programming, Data Processing",Technology
7/19/2023,Meta,META,316.01,"Computer Software: Programming, Data Processing",Technology
7/20/2023,Meta,META,302.52,"Computer Software: Programming, Data Processing",Technology
7/21/2023,Meta,META,294.26,"Computer Software: Programming, Data Processing",Technology
7/24/2023,Meta,META,291.61,"Computer Software: Programming, Data Processing",Technology
7/25/2023,Meta,META,294.47,"Computer Software: Programming, Data Processing",Technology
7/26/2023,Meta,META,298.57,"Computer Software: Programming, Data Processing",Technology
7/27/2023,Meta,META,311.71,"Computer Software: Programming, Data Processing",Technology
7/28/2023,Meta,META,325.48,"Computer Software: Programming, Data Processing",Technology
7/31/2023,Meta,META,318.6,"Computer Software: Programming, Data Processing",Technology
2/1/2023,Tesla,TSLA,181.41,Auto Manufacturing,Consumer Discretionary
2/2/2023,Tesla,TSLA,188.27,Auto Manufacturing,Consumer Discretionary
2/3/2023,Tesla,TSLA,189.98,Auto Manufacturing,Consumer Discretionary
2/6/2023,Tesla,TSLA,194.76,Auto Manufacturing,Consumer Discretionary
2/7/2023,Tesla,TSLA,196.81,Auto Manufacturing,Consumer Discretionary
2/8/2023,Tesla,TSLA,201.29,Auto Manufacturing,Consumer Discretionary
2/9/2023,Tesla,TSLA,207.32,Auto Manufacturing,Consumer Discretionary
2/10/2023,Tesla,TSLA,196.89,Auto Manufacturing,Consumer Discretionary
2/13/2023,Tesla,TSLA,194.64,Auto Manufacturing,Consumer Discretionary
2/14/2023,Tesla,TSLA,209.25,Auto Manufacturing,Consumer Discretionary
2/15/2023,Tesla,TSLA,214.24,Auto Manufacturing,Consumer Discretionary
2/16/2023,Tesla,TSLA,202.04,Auto Manufacturing,Consumer Discretionary
2/17/2023,Tesla,TSLA,208.31,Auto Manufacturing,Consumer Discretionary
2/21/2023,Tesla,TSLA,197.37,Auto Manufacturing,Consumer Discretionary
2/22/2023,Tesla,TSLA,200.86,Auto Manufacturing,Consumer Discretionary
2/23/2023,Tesla,TSLA,202.07,Auto Manufacturing,Consumer Discretionary
2/24/2023,Tesla,TSLA,196.88,Auto Manufacturing,Consumer Discretionary
2/27/2023,Tesla,TSLA,207.63,Auto Manufacturing,Consumer Discretionary
2/28/2023,Tesla,TSLA,205.71,Auto Manufacturing,Consumer Discretionary
3/1/2023,Tesla,TSLA,202.77,Auto Manufacturing,Consumer Discretionary
3/2/2023,Tesla,TSLA,190.9,Auto Manufacturing,Consumer Discretionary
3/3/2023,Tesla,TSLA,197.79,Auto Manufacturing,Consumer Discretionary
3/6/2023,Tesla,TSLA,193.81,Auto Manufacturing,Consumer Discretionary
3/7/2023,Tesla,TSLA,187.71,Auto Manufacturing,Consumer Discretionary
3/8/2023,Tesla,TSLA,182,Auto Manufacturing,Consumer Discretionary
3/9/2023,Tesla,TSLA,172.92,Auto Manufacturing,Consumer Discretionary
3/10/2023,Tesla,TSLA,173.44,Auto Manufacturing,Consumer Discretionary
3/13/2023,Tesla,TSLA,174.48,Auto Manufacturing,Consumer Discretionary
3/14/2023,Tesla,TSLA,183.26,Auto Manufacturing,Consumer Discretionary
3/15/2023,Tesla,TSLA,180.45,Auto Manufacturing,Consumer Discretionary
3/16/2023,Tesla,TSLA,184.13,Auto Manufacturing,Consumer Discretionary
3/17/2023,Tesla,TSLA,180.13,Auto Manufacturing,Consumer Discretionary
3/20/2023,Tesla,TSLA,183.25,Auto Manufacturing,Consumer Discretionary
3/21/2023,Tesla,TSLA,197.58,Auto Manufacturing,Consumer Discretionary
3/22/2023,Tesla,TSLA,191.15,Auto Manufacturing,Consumer Discretionary
3/23/2023,Tesla,TSLA,192.22,Auto Manufacturing,Consumer Discretionary
3/24/2023,Tesla,TSLA,190.41,Auto Manufacturing,Consumer Discretionary
3/27/2023,Tesla,TSLA,191.81,Auto Manufacturing,Consumer Discretionary
3/28/2023,Tesla,TSLA,189.19,Auto Manufacturing,Consumer Discretionary
3/29/2023,Tesla,TSLA,193.88,Auto Manufacturing,Consumer Discretionary
3/30/2023,Tesla,TSLA,195.28,Auto Manufacturing,Consumer Discretionary
3/31/2023,Tesla,TSLA,207.46,Auto Manufacturing,Consumer Discretionary
4/3/2023,Tesla,TSLA,194.77,Auto Manufacturing,Consumer Discretionary
4/4/2023,Tesla,TSLA,192.58,Auto Manufacturing,Consumer Discretionary
4/5/2023,Tesla,TSLA,185.52,Auto Manufacturing,Consumer Discretionary
4/6/2023,Tesla,TSLA,185.06,Auto Manufacturing,Consumer Discretionary
4/10/2023,Tesla,TSLA,184.51,Auto Manufacturing,Consumer Discretionary
4/11/2023,Tesla,TSLA,186.79,Auto Manufacturing,Consumer Discretionary
4/12/2023,Tesla,TSLA,180.54,Auto Manufacturing,Consumer Discretionary
4/13/2023,Tesla,TSLA,185.9,Auto Manufacturing,Consumer Discretionary
4/14/2023,Tesla,TSLA,185,Auto Manufacturing,Consumer Discretionary
4/17/2023,Tesla,TSLA,187.04,Auto Manufacturing,Consumer Discretionary
4/18/2023,Tesla,TSLA,184.31,Auto Manufacturing,Consumer Discretionary
4/19/2023,Tesla,TSLA,180.59,Auto Manufacturing,Consumer Discretionary
4/20/2023,Tesla,TSLA,162.99,Auto Manufacturing,Consumer Discretionary
4/21/2023,Tesla,TSLA,165.08,Auto Manufacturing,Consumer Discretionary
4/24/2023,Tesla,TSLA,162.55,Auto Manufacturing,Consumer Discretionary
4/25/2023,Tesla,TSLA,160.67,Auto Manufacturing,Consumer Discretionary
4/26/2023,Tesla,TSLA,153.75,Auto Manufacturing,Consumer Discretionary
4/27/2023,Tesla,TSLA,160.19,Auto Manufacturing,Consumer Discretionary
4/28/2023,Tesla,TSLA,164.31,Auto Manufacturing,Consumer Discretionary
5/1/2023,Tesla,TSLA,161.83,Auto Manufacturing,Consumer Discretionary
5/2/2023,Tesla,TSLA,160.31,Auto Manufacturing,Consumer Discretionary
5/3/2023,Tesla,TSLA,160.61,Auto Manufacturing,Consumer Discretionary
5/4/2023,Tesla,TSLA,161.2,Auto Manufacturing,Consumer Discretionary
5/5/2023,Tesla,TSLA,170.06,Auto Manufacturing,Consumer Discretionary
5/8/2023,Tesla,TSLA,171.79,Auto Manufacturing,Consumer Discretionary
5/9/2023,Tesla,TSLA,169.15,Auto Manufacturing,Consumer Discretionary
5/10/2023,Tesla,TSLA,168.54,Auto Manufacturing,Consumer Discretionary
5/11/2023,Tesla,TSLA,172.08,Auto Manufacturing,Consumer Discretionary
5/12/2023,Tesla,TSLA,167.98,Auto Manufacturing,Consumer Discretionary
5/15/2023,Tesla,TSLA,166.35,Auto Manufacturing,Consumer Discretionary
5/16/2023,Tesla,TSLA,166.52,Auto Manufacturing,Consumer Discretionary
5/17/2023,Tesla,TSLA,173.86,Auto Manufacturing,Consumer Discretionary
5/18/2023,Tesla,TSLA,176.89,Auto Manufacturing,Consumer Discretionary
5/19/2023,Tesla,TSLA,180.14,Auto Manufacturing,Consumer Discretionary
5/22/2023,Tesla,TSLA,188.87,Auto Manufacturing,Consumer Discretionary
5/23/2023,Tesla,TSLA,185.77,Auto Manufacturing,Consumer Discretionary
5/24/2023,Tesla,TSLA,182.9,Auto Manufacturing,Consumer Discretionary
5/25/2023,Tesla,TSLA,184.47,Auto Manufacturing,Consumer Discretionary
5/26/2023,Tesla,TSLA,193.17,Auto Manufacturing,Consumer Discretionary
5/30/2023,Tesla,TSLA,201.16,Auto Manufacturing,Consumer Discretionary
5/31/2023,Tesla,TSLA,203.93,Auto Manufacturing,Consumer Discretionary
6/1/2023,Tesla,TSLA,207.52,Auto Manufacturing,Consumer Discretionary
6/2/2023,Tesla,TSLA,213.97,Auto Manufacturing,Consumer Discretionary
6/5/2023,Tesla,TSLA,217.61,Auto Manufacturing,Consumer Discretionary
6/6/2023,Tesla,TSLA,221.31,Auto Manufacturing,Consumer Discretionary
6/7/2023,Tesla,TSLA,224.57,Auto Manufacturing,Consumer Discretionary
6/8/2023,Tesla,TSLA,234.86,Auto Manufacturing,Consumer Discretionary
6/9/2023,Tesla,TSLA,244.4,Auto Manufacturing,Consumer Discretionary
6/12/2023,Tesla,TSLA,249.83,Auto Manufacturing,Consumer Discretionary
6/13/2023,Tesla,TSLA,258.71,Auto Manufacturing,Consumer Discretionary
6/14/2023,Tesla,TSLA,256.79,Auto Manufacturing,Consumer Discretionary
6/15/2023,Tesla,TSLA,255.9,Auto Manufacturing,Consumer Discretionary
6/16/2023,Tesla,TSLA,260.54,Auto Manufacturing,Consumer Discretionary
6/20/2023,Tesla,TSLA,274.45,Auto Manufacturing,Consumer Discretionary
6/21/2023,Tesla,TSLA,259.46,Auto Manufacturing,Consumer Discretionary
6/22/2023,Tesla,TSLA,264.61,Auto Manufacturing,Consumer Discretionary
6/23/2023,Tesla,TSLA,256.6,Auto Manufacturing,Consumer Discretionary
6/26/2023,Tesla,TSLA,241.05,Auto Manufacturing,Consumer Discretionary
6/27/2023,Tesla,TSLA,250.21,Auto Manufacturing,Consumer Discretionary
6/28/2023,Tesla,TSLA,256.24,Auto Manufacturing,Consumer Discretionary
6/29/2023,Tesla,TSLA,257.5,Auto Manufacturing,Consumer Discretionary
6/30/2023,Tesla,TSLA,261.77,Auto Manufacturing,Consumer Discretionary
7/3/2023,Tesla,TSLA,279.82,Auto Manufacturing,Consumer Discretionary
7/5/2023,Tesla,TSLA,282.48,Auto Manufacturing,Consumer Discretionary
7/6/2023,Tesla,TSLA,276.54,Auto Manufacturing,Consumer Discretionary
7/7/2023,Tesla,TSLA,274.43,Auto Manufacturing,Consumer Discretionary
7/10/2023,Tesla,TSLA,269.61,Auto Manufacturing,Consumer Discretionary
7/11/2023,Tesla,TSLA,269.79,Auto Manufacturing,Consumer Discretionary
7/12/2023,Tesla,TSLA,271.99,Auto Manufacturing,Consumer Discretionary
7/13/2023,Tesla,TSLA,277.9,Auto Manufacturing,Consumer Discretionary
7/14/2023,Tesla,TSLA,281.38,Auto Manufacturing,Consumer Discretionary
7/17/2023,Tesla,TSLA,290.38,Auto Manufacturing,Consumer Discretionary
7/18/2023,Tesla,TSLA,293.34,Auto Manufacturing,Consumer Discretionary
7/19/2023,Tesla,TSLA,291.26,Auto Manufacturing,Consumer Discretionary
7/20/2023,Tesla,TSLA,262.9,Auto Manufacturing,Consumer Discretionary
7/21/2023,Tesla,TSLA,260.02,Auto Manufacturing,Consumer Discretionary
7/24/2023,Tesla,TSLA,269.06,Auto Manufacturing,Consumer Discretionary
7/25/2023,Tesla,TSLA,265.28,Auto Manufacturing,Consumer Discretionary
7/26/2023,Tesla,TSLA,264.35,Auto Manufacturing,Consumer Discretionary
7/27/2023,Tesla,TSLA,255.71,Auto Manufacturing,Consumer Discretionary
7/28/2023,Tesla,TSLA,266.44,Auto Manufacturing,Consumer Discretionary
7/31/2023,Tesla,TSLA,267.43,Auto Manufacturing,Consumer Discretionary
2/1/2023,Berkshire Hathaway,BRK.B,310.57,Conglomerate,Conglomerate
2/2/2023,Berkshire Hathaway,BRK.B,311.86,Conglomerate,Conglomerate
2/3/2023,Berkshire Hathaway,BRK.B,308.51,Conglomerate,Conglomerate
2/6/2023,Berkshire Hathaway,BRK.B,308.43,Conglomerate,Conglomerate
2/7/2023,Berkshire Hathaway,BRK.B,312.97,Conglomerate,Conglomerate
2/8/2023,Berkshire Hathaway,BRK.B,308.48,Conglomerate,Conglomerate
2/9/2023,Berkshire Hathaway,BRK.B,307.21,Conglomerate,Conglomerate
2/10/2023,Berkshire Hathaway,BRK.B,309.89,Conglomerate,Conglomerate
2/13/2023,Berkshire Hathaway,BRK.B,313.74,Conglomerate,Conglomerate
2/14/2023,Berkshire Hathaway,BRK.B,310.79,Conglomerate,Conglomerate
2/15/2023,Berkshire Hathaway,BRK.B,309.63,Conglomerate,Conglomerate
2/16/2023,Berkshire Hathaway,BRK.B,308.18,Conglomerate,Conglomerate
2/17/2023,Berkshire Hathaway,BRK.B,308.24,Conglomerate,Conglomerate
2/21/2023,Berkshire Hathaway,BRK.B,302.72,Conglomerate,Conglomerate
2/22/2023,Berkshire Hathaway,BRK.B,303.16,Conglomerate,Conglomerate
2/23/2023,Berkshire Hathaway,BRK.B,303.07,Conglomerate,Conglomerate
2/24/2023,Berkshire Hathaway,BRK.B,304.02,Conglomerate,Conglomerate
2/27/2023,Berkshire Hathaway,BRK.B,304.66,Conglomerate,Conglomerate
2/28/2023,Berkshire Hathaway,BRK.B,305.18,Conglomerate,Conglomerate
3/1/2023,Berkshire Hathaway,BRK.B,304.62,Conglomerate,Conglomerate
3/2/2023,Berkshire Hathaway,BRK.B,307.75,Conglomerate,Conglomerate
3/3/2023,Berkshire Hathaway,BRK.B,312.45,Conglomerate,Conglomerate
3/6/2023,Berkshire Hathaway,BRK.B,316.97,Conglomerate,Conglomerate
3/7/2023,Berkshire Hathaway,BRK.B,311.12,Conglomerate,Conglomerate
3/8/2023,Berkshire Hathaway,BRK.B,311.37,Conglomerate,Conglomerate
3/9/2023,Berkshire Hathaway,BRK.B,304.82,Conglomerate,Conglomerate
3/10/2023,Berkshire Hathaway,BRK.B,303.63,Conglomerate,Conglomerate
3/13/2023,Berkshire Hathaway,BRK.B,302.88,Conglomerate,Conglomerate
3/14/2023,Berkshire Hathaway,BRK.B,305.33,Conglomerate,Conglomerate
3/15/2023,Berkshire Hathaway,BRK.B,297.88,Conglomerate,Conglomerate
3/16/2023,Berkshire Hathaway,BRK.B,302.01,Conglomerate,Conglomerate
3/17/2023,Berkshire Hathaway,BRK.B,293.51,Conglomerate,Conglomerate
3/20/2023,Berkshire Hathaway,BRK.B,301.06,Conglomerate,Conglomerate
3/21/2023,Berkshire Hathaway,BRK.B,303.85,Conglomerate,Conglomerate
3/22/2023,Berkshire Hathaway,BRK.B,299.73,Conglomerate,Conglomerate
3/23/2023,Berkshire Hathaway,BRK.B,298.37,Conglomerate,Conglomerate
3/24/2023,Berkshire Hathaway,BRK.B,298.92,Conglomerate,Conglomerate
3/27/2023,Berkshire Hathaway,BRK.B,302.14,Conglomerate,Conglomerate
3/28/2023,Berkshire Hathaway,BRK.B,302.32,Conglomerate,Conglomerate
3/29/2023,Berkshire Hathaway,BRK.B,305.3,Conglomerate,Conglomerate
3/30/2023,Berkshire Hathaway,BRK.B,305.08,Conglomerate,Conglomerate
3/31/2023,Berkshire Hathaway,BRK.B,308.77,Conglomerate,Conglomerate
4/3/2023,Berkshire Hathaway,BRK.B,310.31,Conglomerate,Conglomerate
4/4/2023,Berkshire Hathaway,BRK.B,309.07,Conglomerate,Conglomerate
4/5/2023,Berkshire Hathaway,BRK.B,310.39,Conglomerate,Conglomerate
4/6/2023,Berkshire Hathaway,BRK.B,312.51,Conglomerate,Conglomerate
4/10/2023,Berkshire Hathaway,BRK.B,312.62,Conglomerate,Conglomerate
4/11/2023,Berkshire Hathaway,BRK.B,313.7,Conglomerate,Conglomerate
4/12/2023,Berkshire Hathaway,BRK.B,314.55,Conglomerate,Conglomerate
4/13/2023,Berkshire Hathaway,BRK.B,318.05,Conglomerate,Conglomerate
4/14/2023,Berkshire Hathaway,BRK.B,319.74,Conglomerate,Conglomerate
4/17/2023,Berkshire Hathaway,BRK.B,323.79,Conglomerate,Conglomerate
4/18/2023,Berkshire Hathaway,BRK.B,324.63,Conglomerate,Conglomerate
4/19/2023,Berkshire Hathaway,BRK.B,323.09,Conglomerate,Conglomerate
4/20/2023,Berkshire Hathaway,BRK.B,323.82,Conglomerate,Conglomerate
4/21/2023,Berkshire Hathaway,BRK.B,324.33,Conglomerate,Conglomerate
4/24/2023,Berkshire Hathaway,BRK.B,326.05,Conglomerate,Conglomerate
4/25/2023,Berkshire Hathaway,BRK.B,324.34,Conglomerate,Conglomerate
4/26/2023,Berkshire Hathaway,BRK.B,320.53,Conglomerate,Conglomerate
4/27/2023,Berkshire Hathaway,BRK.B,326.23,Conglomerate,Conglomerate
4/28/2023,Berkshire Hathaway,BRK.B,328.55,Conglomerate,Conglomerate
5/1/2023,Berkshire Hathaway,BRK.B,330.17,Conglomerate,Conglomerate
5/2/2023,Berkshire Hathaway,BRK.B,325.86,Conglomerate,Conglomerate
5/3/2023,Berkshire Hathaway,BRK.B,323.22,Conglomerate,Conglomerate
5/4/2023,Berkshire Hathaway,BRK.B,320,Conglomerate,Conglomerate
5/5/2023,Berkshire Hathaway,BRK.B,323.88,Conglomerate,Conglomerate
5/8/2023,Berkshire Hathaway,BRK.B,326.14,Conglomerate,Conglomerate
5/9/2023,Berkshire Hathaway,BRK.B,324.87,Conglomerate,Conglomerate
5/10/2023,Berkshire Hathaway,BRK.B,322.99,Conglomerate,Conglomerate
5/11/2023,Berkshire Hathaway,BRK.B,322.64,Conglomerate,Conglomerate
5/12/2023,Berkshire Hathaway,BRK.B,322.49,Conglomerate,Conglomerate
5/15/2023,Berkshire Hathaway,BRK.B,323.53,Conglomerate,Conglomerate
5/16/2023,Berkshire Hathaway,BRK.B,323.75,Conglomerate,Conglomerate
5/17/2023,Berkshire Hathaway,BRK.B,327.39,Conglomerate,Conglomerate
5/18/2023,Berkshire Hathaway,BRK.B,329.76,Conglomerate,Conglomerate
5/19/2023,Berkshire Hathaway,BRK.B,330.39,Conglomerate,Conglomerate
5/22/2023,Berkshire Hathaway,BRK.B,329.13,Conglomerate,Conglomerate
5/23/2023,Berkshire Hathaway,BRK.B,323.11,Conglomerate,Conglomerate
5/24/2023,Berkshire Hathaway,BRK.B,320.2,Conglomerate,Conglomerate
5/25/2023,Berkshire Hathaway,BRK.B,319.02,Conglomerate,Conglomerate
5/26/2023,Berkshire Hathaway,BRK.B,320.6,Conglomerate,Conglomerate
5/30/2023,Berkshire Hathaway,BRK.B,322.19,Conglomerate,Conglomerate
5/31/2023,Berkshire Hathaway,BRK.B,321.08,Conglomerate,Conglomerate
6/1/2023,Berkshire Hathaway,BRK.B,323.12,Conglomerate,Conglomerate
6/2/2023,Berkshire Hathaway,BRK.B,329.48,Conglomerate,Conglomerate
6/5/2023,Berkshire Hathaway,BRK.B,328.58,Conglomerate,Conglomerate
6/6/2023,Berkshire Hathaway,BRK.B,333.41,Conglomerate,Conglomerate
6/7/2023,Berkshire Hathaway,BRK.B,335.42,Conglomerate,Conglomerate
6/8/2023,Berkshire Hathaway,BRK.B,335.95,Conglomerate,Conglomerate
6/9/2023,Berkshire Hathaway,BRK.B,335.29,Conglomerate,Conglomerate
6/12/2023,Berkshire Hathaway,BRK.B,333.6,Conglomerate,Conglomerate
6/13/2023,Berkshire Hathaway,BRK.B,336.39,Conglomerate,Conglomerate
6/14/2023,Berkshire Hathaway,BRK.B,335.9,Conglomerate,Conglomerate
6/15/2023,Berkshire Hathaway,BRK.B,339.82,Conglomerate,Conglomerate
6/16/2023,Berkshire Hathaway,BRK.B,338.31,Conglomerate,Conglomerate
6/20/2023,Berkshire Hathaway,BRK.B,338.67,Conglomerate,Conglomerate
6/21/2023,Berkshire Hathaway,BRK.B,338.61,Conglomerate,Conglomerate
6/22/2023,Berkshire Hathaway,BRK.B,336.96,Conglomerate,Conglomerate
6/23/2023,Berkshire Hathaway,BRK.B,335.25,Conglomerate,Conglomerate
6/26/2023,Berkshire Hathaway,BRK.B,334.12,Conglomerate,Conglomerate
6/27/2023,Berkshire Hathaway,BRK.B,335.34,Conglomerate,Conglomerate
6/28/2023,Berkshire Hathaway,BRK.B,334.15,Conglomerate,Conglomerate
6/29/2023,Berkshire Hathaway,BRK.B,336.91,Conglomerate,Conglomerate
6/30/2023,Berkshire Hathaway,BRK.B,341,Conglomerate,Conglomerate
7/3/2023,Berkshire Hathaway,BRK.B,342,Conglomerate,Conglomerate
7/5/2023,Berkshire Hathaway,BRK.B,341.56,Conglomerate,Conglomerate
7/6/2023,Berkshire Hathaway,BRK.B,341.46,Conglomerate,Conglomerate
7/7/2023,Berkshire Hathaway,BRK.B,340.9,Conglomerate,Conglomerate
7/10/2023,Berkshire Hathaway,BRK.B,341.13,Conglomerate,Conglomerate
7/11/2023,Berkshire Hathaway,BRK.B,343.37,Conglomerate,Conglomerate
7/12/2023,Berkshire Hathaway,BRK.B,345.35,Conglomerate,Conglomerate
7/13/2023,Berkshire Hathaway,BRK.B,343.54,Conglomerate,Conglomerate
7/14/2023,Berkshire Hathaway,BRK.B,341.09,Conglomerate,Conglomerate
7/17/2023,Berkshire Hathaway,BRK.B,344.25,Conglomerate,Conglomerate
7/18/2023,Berkshire Hathaway,BRK.B,345.34,Conglomerate,Conglomerate
7/19/2023,Berkshire Hathaway,BRK.B,342.43,Conglomerate,Conglomerate
7/20/2023,Berkshire Hathaway,BRK.B,346.61,Conglomerate,Conglomerate
7/21/2023,Berkshire Hathaway,BRK.B,345.76,Conglomerate,Conglomerate
7/24/2023,Berkshire Hathaway,BRK.B,349.63,Conglomerate,Conglomerate
7/25/2023,Berkshire Hathaway,BRK.B,347.58,Conglomerate,Conglomerate
7/26/2023,Berkshire Hathaway,BRK.B,349.8,Conglomerate,Conglomerate
7/27/2023,Berkshire Hathaway,BRK.B,349.31,Conglomerate,Conglomerate
7/28/2023,Berkshire Hathaway,BRK.B,349.81,Conglomerate,Conglomerate
7/31/2023,Berkshire Hathaway,BRK.B,351.96,Conglomerate,Conglomerate
2/1/2023,Unitedhealth Group,UNH,497,Medical Specialities,Health Care
2/2/2023,Unitedhealth Group,UNH,470.83,Medical Specialities,Health Care
2/3/2023,Unitedhealth Group,UNH,472.02,Medical Specialities,Health Care
2/6/2023,Unitedhealth Group,UNH,475.24,Medical Specialities,Health Care
2/7/2023,Unitedhealth Group,UNH,476.88,Medical Specialities,Health Care
2/8/2023,Unitedhealth Group,UNH,483.22,Medical Specialities,Health Care
2/9/2023,Unitedhealth Group,UNH,485.73,Medical Specialities,Health Care
2/10/2023,Unitedhealth Group,UNH,494.25,Medical Specialities,Health Care
2/13/2023,Unitedhealth Group,UNH,495.35,Medical Specialities,Health Care
2/14/2023,Unitedhealth Group,UNH,492.83,Medical Specialities,Health Care
2/15/2023,Unitedhealth Group,UNH,491.25,Medical Specialities,Health Care
2/16/2023,Unitedhealth Group,UNH,487.35,Medical Specialities,Health Care
2/17/2023,Unitedhealth Group,UNH,499.08,Medical Specialities,Health Care
2/21/2023,Unitedhealth Group,UNH,491.31,Medical Specialities,Health Care
2/22/2023,Unitedhealth Group,UNH,488.89,Medical Specialities,Health Care
2/23/2023,Unitedhealth Group,UNH,491.69,Medical Specialities,Health Care
2/24/2023,Unitedhealth Group,UNH,484.33,Medical Specialities,Health Care
2/27/2023,Unitedhealth Group,UNH,483.32,Medical Specialities,Health Care
2/28/2023,Unitedhealth Group,UNH,475.94,Medical Specialities,Health Care
3/1/2023,Unitedhealth Group,UNH,475.22,Medical Specialities,Health Care
3/2/2023,Unitedhealth Group,UNH,477.7,Medical Specialities,Health Care
3/3/2023,Unitedhealth Group,UNH,478.56,Medical Specialities,Health Care
3/6/2023,Unitedhealth Group,UNH,480.78,Medical Specialities,Health Care
3/7/2023,Unitedhealth Group,UNH,473.88,Medical Specialities,Health Care
3/8/2023,Unitedhealth Group,UNH,470.6,Medical Specialities,Health Care
3/9/2023,Unitedhealth Group,UNH,464.91,Medical Specialities,Health Care
3/10/2023,Unitedhealth Group,UNH,460.33,Medical Specialities,Health Care
3/13/2023,Unitedhealth Group,UNH,463.68,Medical Specialities,Health Care
3/14/2023,Unitedhealth Group,UNH,464.58,Medical Specialities,Health Care
3/15/2023,Unitedhealth Group,UNH,465.43,Medical Specialities,Health Care
3/16/2023,Unitedhealth Group,UNH,472.02,Medical Specialities,Health Care
3/17/2023,Unitedhealth Group,UNH,469.5,Medical Specialities,Health Care
3/20/2023,Unitedhealth Group,UNH,476.96,Medical Specialities,Health Care
3/21/2023,Unitedhealth Group,UNH,480.1,Medical Specialities,Health Care
3/22/2023,Unitedhealth Group,UNH,475.52,Medical Specialities,Health Care
3/23/2023,Unitedhealth Group,UNH,469.91,Medical Specialities,Health Care
3/24/2023,Unitedhealth Group,UNH,475.99,Medical Specialities,Health Care
3/27/2023,Unitedhealth Group,UNH,481.9,Medical Specialities,Health Care
3/28/2023,Unitedhealth Group,UNH,472.58,Medical Specialities,Health Care
3/29/2023,Unitedhealth Group,UNH,466.59,Medical Specialities,Health Care
3/30/2023,Unitedhealth Group,UNH,470.06,Medical Specialities,Health Care
3/31/2023,Unitedhealth Group,UNH,472.59,Medical Specialities,Health Care
4/3/2023,Unitedhealth Group,UNH,494.19,Medical Specialities,Health Care
4/4/2023,Unitedhealth Group,UNH,493.25,Medical Specialities,Health Care
4/5/2023,Unitedhealth Group,UNH,509.23,Medical Specialities,Health Care
4/6/2023,Unitedhealth Group,UNH,512.81,Medical Specialities,Health Care
4/10/2023,Unitedhealth Group,UNH,515.18,Medical Specialities,Health Care
4/11/2023,Unitedhealth Group,UNH,520.97,Medical Specialities,Health Care
4/12/2023,Unitedhealth Group,UNH,521.19,Medical Specialities,Health Care
4/13/2023,Unitedhealth Group,UNH,526.23,Medical Specialities,Health Care
4/14/2023,Unitedhealth Group,UNH,511.79,Medical Specialities,Health Care
4/17/2023,Unitedhealth Group,UNH,505.35,Medical Specialities,Health Care
4/18/2023,Unitedhealth Group,UNH,504.48,Medical Specialities,Health Care
4/19/2023,Unitedhealth Group,UNH,486.2,Medical Specialities,Health Care
4/20/2023,Unitedhealth Group,UNH,487.46,Medical Specialities,Health Care
4/21/2023,Unitedhealth Group,UNH,483.82,Medical Specialities,Health Care
4/24/2023,Unitedhealth Group,UNH,488.94,Medical Specialities,Health Care
4/25/2023,Unitedhealth Group,UNH,491.92,Medical Specialities,Health Care
4/26/2023,Unitedhealth Group,UNH,482.95,Medical Specialities,Health Care
4/27/2023,Unitedhealth Group,UNH,490.47,Medical Specialities,Health Care
4/28/2023,Unitedhealth Group,UNH,492.09,Medical Specialities,Health Care
5/1/2023,Unitedhealth Group,UNH,495.7,Medical Specialities,Health Care
5/2/2023,Unitedhealth Group,UNH,493.39,Medical Specialities,Health Care
5/3/2023,Unitedhealth Group,UNH,489.44,Medical Specialities,Health Care
